satira,body
0,"O impacto da tecnologia em todos os setores é evidente já tem alguns anos. A Transformação Digital passou a ser palavra de ordem em muitas empresas tanto para otimizar processos como para criar maneiras mais eficientes de atuação. Para 2020, a IDC Brasil indicava um crescimento de 4,9% no mercado de TIC no País."
0,"Jogadores que quando se reúnem no campo usam negras togas, 11 ao todo nessa partida inicial. Um, de casa, se adianta e bombardeia, surpreendendo com carta escondida na manga. No mundo da política e da Justiça, uma decisão judicial da mais alta corte abre uma estrada enorme no tabuleiro e tira do xadrez, pelo menos no tempo de muitas jogadas, uma figura proeminente do jogo nacional do poder. Um estrondo enorme, logo seguido de outras combinações, jogadas, trucos, pifes, pafes, empáfias. Pronto. Agora o jogo é “pegue o detetive” que no dia seguinte já aparece caçado por outra proeminente decisão levada à mesa, que pretende anular todas as suas investigações e jogadas. Um mais novinho do grupo por ali, pula a casa, adiando o resultado. Dois se movimentam no tabuleiro, enquanto os outros observam os movimentos, com cartas fechadas, alguns de outras salas, outras turmas. Segue o campeonato de braço de ferro."
0,"Temos visto que o cliente está cada dia mais exigente e as empresas começam a se despertar para o valor e potencial da diferenciação pelo cuidado com seu pós-vendas. Além do que, fica cada vez mais claro que ninguém gosta de comprar de alguém que o trata mal ou que não atenda as nossas expectativas, não é mesmo?"
0,"O desembargador José de Ribamar Castro, da 5ª Câmara Cível do Tribunal de Justiça do Maranhão, negou nesta semana o pedido da Defensoria Pública para a adoção de um lockdown de 14 dias no Estado. O magistrado manteve o mesmo entendimento em relação à cobrança de medidas mais restritivas, como a proibição de festas e eventos."
0,"Os deputados federais Gleisi Hoffmann, Rui Falcão e Paulo Teixeira, todos do PT, acionaram o procurador-geral de Justiça de São Paulo, Mário Sarrubbo, para investigar um homem que gravou um vídeo em que ameaça dar tiros no ex-presidente Luiz Inácio Lula da Silva (PT). A gravação foi divulgada em diversas redes sociais após o ministro Edson Fachin, do Supremo Tribunal Federal, anular as condenações do petista e torná-lo elegível."
0,"Estamos todos sofrendo de tal forma com os efeitos avassaladores da crise continuada do COVID-19 que muitos conseguem apenas ver as desgraças, as mortes, as UTIs lotadas, a falência do sistema de saúde e o desespero tomando posse dos nossos espíritos. Eles não conseguem perceber que em todas as calamidades e guerras existem sim avanços e melhorias, existem ganhos que podem, se entendidos e defendidos, ser incorporados na sociedade de forma duradoura. Esse artigo pretende mostrar como esses processos estão ocorrendo na Educação, se nos dermos a chance de conseguir observá-los."
0,"A Advocacia-Geral da União (AGU) informou o Supremo Tribunal Federal (STF) neste domingo, 14, que o Ministério da Saúde está restabelecendo os leitos em São Paulo destinados ao tratamento da covid-19. Em manifestação encaminhada à ministra Rosa Weber, a AGU afirma que a pasta não descumpriu a decisão liminar que obrigou a União a arcar com a ajuda financeira aos Estados durante a pandemia."
0,"Após 26 dias de prisão, o deputado federal Daniel Silveira (PSL-RJ) deixou o Batalhão Especial Prisional (BEP) de Niterói, na Região Metropolitana do Rio, às 16h38 deste domingo (14). A Polícia Militar interditou a rua para que o parlamentar passasse. Cerca de 40 fãs de Silveira cercaram o veículo em que o parlamentar estava e o aplaudiram."
0,"Em meio às especulações sobre a saída de Eduardo Pazuello do Ministério da Saúde, a assessoria do general divulgou na tarde deste domingo, dia 14, uma declaração na qual ele afirma que não entregou o cargo e que o presidente Jair Bolsonaro não solicitou a sua saída. Ele afirmou, porém, que entregará a pasta assim que o mandatário pedir."
0,"Mais forte candidata a assumir o Ministério da Saúde, a cardiologista e intensivista Ludhimila Abrahão Hajjar é crítica à condução do presidente Jair Bolsonaro na pandemia. Em diversas manifestações ao longo do último ano, a médica sempre ressaltou ser contra  o chamado ""tratamento precoce"", à base de cloroquina, e defensora de todas as medidas combatidas pelo Planalto, como uso de máscaras, distanciamento social e até lockdown de acordo com as estatísticas de cada região."
0,"Dispõe o artigo 16 do Código Civil que toda pessoa tem direito ao nome, nele compreendidos o prenome e o sobrenome. O nome é o sinal que caracteriza o indivíduo na família e na sociedade e o diferencia, ao lado de outros elementos de individualização, dos demais membros do grupo."
0,"Lula e o PT, desperdiçaram 13 anos de forte crescimento da China, e por consequência, da exportação de commodities brasileiras para tentarmos inaugurar o capitalismo por aqui. Porque o que temos aqui não é mercado, mas um país basicamente agrário e que perdeu o trem da industrialização."
0,"O juiz Rodrigo Yabagata Endo, do Foro Central de Curitiba, proibiu neste domingo, 14, a realização de manifestações em espaços públicos da capital paranaense enquanto durar o lockdown, decretado nesta sexta, 12, com duração prevista de nove dias."
0,"O advogado Jean Cleber Garcia, que defende o deputado Daniel Silveira (PSL-RJ), contestou a decisão do ministro do Supremo Tribunal Federal (STF), Alexandre de Moraes, de decretar prisão domiciliar, com uso de tornozeleira eletrônica, após seu cliente ficar por 27 dias preso do Batalhão Especial Prisional (BEP), no Fonseca, Niterói, Rio de Janeiro."
0,"Como o HC da suposta incompetência aportou primeiro ao Plenário e como uma questão (incompetência do Juízo) é prejudicial à outra (suspeição do Juízo), o debate sobre o futuro jurídico desses processos não poderá ser definido pela Segunda Turma do Supremo Tribunal Federal."
0,"BRASÍLIA - Grupos de apoiadores do presidente Jair Bolsonaro realizaram atos públicos para cobrar governadores que têm determinado medidas mais duras de isolamento social em meio ao recrudescimento da pandemia de covid-19 e criticar os ministros do Supremo Tribunal Federal (STF). Foram feitas carreatas em algumas das principais cidades brasileiras, como São Paulo, Brasília, Salvador, Porto Alegre e Belém."
0,"O pensador George Gissing (1857-1903) afirmou que “a política é a preocupação dos semianalfabetos”. Embora tendo presente a advertência, Russel Kirk (1918-1994), um dos mais influentes intelectuais americanos teve consciência de que a política “não pode ser abandonada totalmente aos semianalfabetos”. E tinha razão."
0,"O ministro Alexandre de Moraes, do Supremo Tribunal Federal, determinou neste domingo, 14, que o deputado federal Daniel Silveira (PSL-RJ) poderá deixar a unidade prisional em Niterói (RJ) para cumprir prisão domiciliar. O parlamentar terá que usar tornozeleira eletrônica, deverá cumprir o mandato a partir da própria residência, e estará proibido de receber visitas sem prévia autorização judicial."
0,"Por causa da Covid-19 e isolamento social, mais de 55 milhões de pessoas foram impedidas de frequentar o ambiente escolar presencial e precisaram encontrar meios de migrar para o digital, segundo levantamento da Confederação Nacional dos Trabalhadores em Educação (CNTE). Entre maio e junho do ano passado, 48% das escolas de Educação Infantil do estado de São Paulo contrataram ferramentas tecnológicas para dar apoio às aulas, enquanto 46% do Ensino Fundamental II) e 56% do Ensino Fundamental I adotaram ferramentas e conteúdos gratuitos, de acordo com a Associação Brasileira de Educação à Distância (ABED)."
0,Os impactos do fechamento da fábrica de Camaçari/BA na cadeia produtiva já são visíveis: o Sindicato das Pequenas e Microempresas de Transportes Rodoviários Autônomos de Veículos do Estado da Bahia apontou que 98% dos 2.500 cegonheiros que faziam o transporte de veículos da Ford pararam de trabalhar. Já a Junta Comercial do Estado da Bahia indicou um crescimento de 56% no número de fechamento de empresas em Camaçari/BA em janeiro deste ano em comparação com dezembro de 2020.
0,"Está em curso, diante da opinião pública escandalizada e preocupada, mais uma acesa batalha no Supremo Tribunal Federal. Ela é externamente um combate em torno da Lava-Jato e do juiz Moro que, por muito tempo, a simbolizou. Entretanto, ela é, de outro ângulo, o embate entre duas práticas jurídicas arraigadas, mas discutíveis e não raro abusivas. Vale traduzi-la para os cidadãos que não são “juristas”."
0,"Dormir é mais importante do que se alimentar, sim, fazendo um comparativo justo, que não seja ficar sem comer. Dormir é um reset no cérebro, momento em que ele se aprimora, fazendo, inclusive, sua limpeza necessária e repondo energia. Mas não pense que ele fica totalmente apagado, ele está ativo, processando as memórias ao longo do dia. Quando dormimos, há reparos celulares com oxigênio, glicose e a limpeza de dejetos, quando não há este processo, as reações dos órgãos a estímulos e instruções ficam debilitadas. Exemplo da adenosina, envolvida na regulação de importantes mecanismos no SNC e no sono, que se acumula e intoxica o sangue, diminuindo o ritmo da pessoa à proporção das horas que ela passa acordada."
0,"Hoje, há quase um ano de pandemia, ainda paira a dúvida do entre os síndicos de que medida adotar com relação a utilização das áreas de convívio comum e os demais protocolos que devem ser respeitados pelos moradores."
0,"Poucos dias após o marco de um ano do registro do primeiro caso de covid-19 no Brasil, chegamos ao ápice dos casos no País, provocando novamente o fechamento de estabelecimentos comerciais e a restrição de atividades."
0,"As empresas e o Direito societário estão conseguindo uma enorme – e importante – adaptação, em tempo recorde, no tocante à modernização dos atos societários, à forma e ao modelo de se documentar e arquivar/registrar, e mesmo de se realizar as assembleias gerais."
0,"Recentemente, o PROCON de São Paulo emitiu a Portaria Normativa 029/2021, prevendo que “No caso de conduta infrativa imputada a uma unidade específica do autuado, será considerada como condição econômica a receita bruta individual do estabelecimento indicado no auto de infração”."
